x,BSpline3_NATURAL,BSpline3_COMPLETE,BSpline3_NOT_A_KNOT,BSpline3_SECOND,f_exact(x)
0.67000000,0.08181595,0.08181594,0.08181594,0.08181594,0.08181632
0.67250000,0.08125808,0.08125807,0.08125807,0.08125807,0.08125849
0.67500000,0.08070576,0.08070575,0.08070575,0.08070575,0.08070618
0.67750000,0.08015890,0.08015889,0.08015889,0.08015889,0.08015932
0.68000000,0.07961743,0.07961742,0.07961742,0.07961742,0.07961783
0.68250000,0.07908130,0.07908129,0.07908129,0.07908129,0.07908166
0.68500000,0.07855042,0.07855041,0.07855041,0.07855041,0.07855074
0.68750000,0.07802473,0.07802472,0.07802473,0.07802472,0.07802499
0.69000000,0.07750417,0.07750416,0.07750416,0.07750416,0.07750436
0.69250000,0.07698865,0.07698864,0.07698864,0.07698864,0.07698878
0.69500000,0.07647811,0.07647810,0.07647810,0.07647810,0.07647818
0.69750000,0.07597248,0.07597248,0.07597248,0.07597248,0.07597251
